text,label
Taylor Sent Home. Joe Gibbs told Sean Taylor to take the weekend off and report back on Monday following Taylor's drunken-driving arrest Thursday.,Sports
"Fox to Create Series for Wireless Phones (AP). AP - The Twentieth Century Fox studio, a veteran of the big screen and the TV screen, is about to break into an entirely new realm: the really little screen, the kind that comes on a cell phone.",Sci_Tech
"South Korea Says It May Not Meet 5 GDP Growth Target (Update3). South Korea #39;s economy may miss its 5 percent growth target for 2004 after expanding at its slowest pace in a year in the third quarter, the finance minister said.",Business
"Encarnacion Leads Marlins Over Rockies 4-3 (AP). AP - Juan Encarnacion hit a two-run single in the first inning and a go-ahead, two-run homer in the eighth, leading the Marlins over Colorado 4-3 Saturday night and extending the Rockies' losing streak to six.",Sports
"U.N.: Robot Use to Surge Sevenfold by 2007 (AP). AP - The use of robots around the home to mow lawns, vacuum floors, pull guard duty and perform other chores is set to surge sevenfold by 2007, says a new U.N. survey, which credits dropping prices for the robot boom.",Sci_Tech
"Pirates Hotwire #39;Grand Theft Auto: San Andreas #39;. Both Rockstar Games and Microsoft are in pursuit of the gaming robbers. While Microsoft has made it clear that it is quot;aggressively pursuing the source of the illegal act, quot; Rockstar has",Sci_Tech
"Four held under terror laws. Police say they are holding four men under anti-terrorism legislation after a tip-off from a newspaper, which said the suspects tried to buy explosives for a dirty bomb.",World
"Iran dug tunnel for military nuclear work-magazine. BERLIN - Iran is working on a secret nuclear programme for military purposes despite promising the European Union it would halt all activities related to uranium enrichment, the news magazine Der Spiegel said on Saturday.",World
"UPDATE 1-Pathmark loss widens, hires investment bank. Pathmark Stores Inc. (PTMK.O: Quote, Profile, Research) , the Northeast grocery chain beset by falling sales and increased competition, on Thursday reported a wider quarterly loss",Business
"Film unit helps Sony post profit. TOKYO Sony on Thursday reported a 61 percent jump in net profit for the most recent quarter as quot;Spider-Man 2 quot; pulled in money for the company #39;s movie division, helping to conceal slides in its consumer electronics and video game businesses.",Business
"Stuttgart tops table as Bayern, Bremen lose. VfB Stuttgart moved into top spot in the Bundesliga with a 2-0 victory over Borussia Dortmund on Saturday, while Bayern Munich suffered a shock 1-0 home defeat to Schalke.",Sports
BENITEZ PREPARES FOR BRAZILIANS. Rafael Benitez accepts he must plan to stop a Brazilian double act if Liverpool are to emerge unscathed from their European examination in Greece.,Sports
"Arsenal eye six-point start in Europe. Arsenal take their Champions League hopes to Norway on Wednesday, looking for another three points from Rosenborg Trondheim that would put them firmly on track to reach the knockout phase.",Sports
"Unisys cuts 1,400 jobs. The Blue Bell, Pa.-based company said it will close some of its facilities and reduce its employee head count.",Sci_Tech
Webb two off Sorenstam #39;s pace. Karrie Webb shot an opening round of four-under par 68 to be two shots behind Annika Sorenstam at the LPGA Tour Championship at Trump International golf course.,Sports
Charlton climb to seventh with 1-0 win over Blackburn. A 49th-minute header by Moroccan defender Talal El Karkouri gave Charlton Athletic a 1-0 home win over Blackburn Rovers on Monday that lifted the London club to seventh in the Premier League.,Sports
"Kabul Museum's ""Lost"" Treasures: Photographs. More than 22,000 antiquities survived 25 years of turmoil in Afghanistan in a secret vault. The discovery that they are safe and intact is a ray of hope in the quest to restore Afghanistan's rich cultural heritage. &lt;b&gt;Photo gallery.&lt;/b&gt;",Sci_Tech
Qwest posts loss of $569 million in third quarter. Qwest posted a third-quarter loss of $569 million after setting aside money to settle lawsuits stemming from a three-year accounting fraud.,Business
"Cards Top Pirates 5-3 to Sweep Twinbill (AP). AP - Scott Rolen became the third St. Louis player to hit 30 homers this season and Chris Carpenter set a career best with his 13th win, leading the Cardinals over the Pittsburgh Pirates 5-3 Friday night to complete a day-night doubleheader sweep.",Sports
Lions hand Falcons first loss. CBC SPORTS ONLINE - Joey Harrington threw for a touchdown and Artose Pinner ran for another as the Detroit Lions upset Atlanta 17-10 at the Georgia Dome.,Sports
Dial 4-1-1 for Cell Phone Numbers?. A proposal for a wireless phone directory raises concerns in Congress.,Sci_Tech
"IBM claims supercomputer speed crown. An IBM supercomputer still under development has set an unofficial new world speed record during testing, the company announced on Wednesday.",Business
"Buckley is one of 12 players released. FOXBOROUGH -- Veteran cornerback Terrell Buckley was the most notable casualty yesterday as the Patriots trimmed their roster to 53 to meet the league deadline, cutting a total of 12 players and placing two on the reserve/physically-unable-to-perform list.",Sports
Jobs Data Give Fed Green Light for Sept Rate Hike. A moderate rise in August payrolls sealed expectations on Friday that the Federal Reserve will continue its rate-hike campaign in September without a pause.,Business
"Fannie Mae must restate its earnings. The staff of the Securities and Exchange Commission has ordered Fannie Mae, the nation #39;s largest buyer of mortgages, to restate its earnings over the last",Business
"Shanghai Auto signs deal to buy Ssangyong Motor. Shanghai Automotive Industry Corp. China #39;s largest carmaker, yesterday reached a final contract with creditors of Ssangyong Motor Co.",Business
"$100 for bite of Apple? Stock ripe to double, analyst says. Apple Computer shares surged to a four-year high yesterday after a Piper Jaffray analyst said the stock may almost double to $100 within a year, citing a survey that shows the iPod digital",Business
"Tremendous Victory In Venezuela. WHILE India was celebrating its Independence Day, another important event was taking place on the other side of the world, in Venezuela.",Business
"Patches cause headaches for federal managers. Security managers in government agencies are most worried about patches and the poor quality of commercial software, a survey finds.",Sci_Tech
"Glitch Still Irks Gibbs. At his weekly press conference Monday, Joe Gibbs was still upset about a technical glitch that left him unable to talk to his quarterback or hear from his assistant coaches in the third quarter of Sunday's loss.",Sports
"Global Funds Offer Broad Exposure (AP). AP - With the U.S. economy likely to slow next year, many investors are looking to add more international exposure to their portfolios in hopes of winning higher returns. A number of global mutual funds offer what seems like easy one-stop shopping, but experts warn that all are not created equal.",Business
"Freddie Mac May Face SEC Civil Action. LOS ANGELES (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt;, the No. 2 U.S. mortgage finance company, on Wednesday said it may face civil action from the U.S. Securities and Exchange Commission for possible violations of securities laws.",Business
"Iraqi children bear brunt of bombings. Some of the children cry, refusing to speak but shivering in shock at the day #39;s horror. Others lie lifeless in the morgue of Baghdad #39;s Yarmouk hospital.",World
"Dodgers' Green to Miss Game on Yom Kippur. SAN DIEGO - Los Angeles Dodgers first baseman Shawn Green will definitely sit out at least one game of a weekend series against the San Francisco Giants in observance of Yom Kippur, but will wait until Thursday to make his final decision. Green said Wednesday there's a possibility he'll sit out both Friday night and Saturday afternoon...",World
Safin Suffers While Henin-Hardenne Survives. A 15-year-old newcomer had defending champion Justine Henin-Hardenne on the run at the US Open Tuesday and an experienced campaigner put paid to former winner Marat Safin.,Sports
"Will historic flight launch space tourism?. MOJAVE, Calif.--As the sun cracked the ragged horizon of the Mojave Desert on Wednesday, the White Knight aircraft taxied onto the runway looking like a gigantic model glider with an oversize torpedo latched to its belly.",Sci_Tech
"1914 Baseball Card Set Sells for #36;800,000 (AP). AP - A complete set of 1914 Cracker Jack baseball cards featuring ""Shoeless"" Joe Jackson and Ty Cobb has been sold for a record #36;800,000.",Sports
Drug Combo Cut Heart Disease Death Rate in Blacks. A specific combination of drugs produced such encouraging results in blacks with heart disease that the trial was halted early so all the participants could take advantage of the therapy.,Business
"America's Largest Private Companies (Forbes.com). Forbes.com - Editors: Shlomo Reifman and Samantha N. Wong Researchers: Joshua Brandt, Fei Mei Chan, Andrew T. Gillies, Soo Jeong, Edward Knudsen, Artie Kwok, John Ray and Jody Yen Programmer: Carl Subick",Business
"Bates Taps Feeley. A.J. Feeley will replace Jay Fiedler as the starter Sunday at Seattle, interim coach Jim Bates says Monday.",Sports
A Look at Lawsuits Ahead of Election (AP). AP - Many states are facing legal challenges over possible voting problems Nov. 2. A look at some of the developments Friday:,World
"Iraq #39;s #39;Chemical Ali #39; to Be Tried First -- Minister. Ali Hassan al-Majid, one of Saddam Hussein #39;s closest aides and better known as quot;Chemical Ali, quot; will be the first of Saddam #39;s top deputies to be tried, Iraq #39;s Defense Minister Hazim al-Shalaan said on Wednesday.",World
"Abbas Calls on Palestinians to Drop Armed Struggle. GAZA (Reuters) - Palestinian leader Mahmoud Abbas said his people should drop their weapons in the struggle for a state, marking out a clear change of strategy for peace with Israel after Yasser Arafat's death last month.",World
"UPDATE: Woolworths Profit Up 12; CEO Departure Delayed. SYDNEY (Dow Jones)--Australian retail heavyweight Woolworths Ltd. (WOW.AU) Monday said annual net profit rose 12 to A $731 million, and predicted solid growth this",Business
"Benson Becomes Sixth Player to Run 1,000 (AP). AP - Texas' Cedric Benson became the sixth player in NCAA Division I history to rush for 1,000 yards in four consecutive seasons Saturday night.",Sports
"Liverpool #39;s G force: Can it be Alonso?. LIVERPOOL - All of a sudden, a promising future under new manager Rafael Benitez has turned dismal after Steven Gerrard #39;s broken foot.",Sports
"Triple attacks in Sinai, Egypt, leaves 33 dead and 130 injured. WANTED FOR MURDER OF 33 PEOPLE AND INJURY OF 130 PEOPLE at 3 locations in Sinai, Egypt, at the end of the Jewish high holiday season (at the end of the Simchat Torah holiday).",World
"Israel Military, Religious Leaders at Odds over Gaza Withdrawal. Israel #39;s top military leader blasted some Jewish religious leaders for urging followers to refuse to follow military orders to evacuate settlements, as part of Prime Minister Ariel Sharon #39;s disengagement plans.",World
"Spilled Oil, Gas Ignite in Iraq #39;s South Rumaila Field. Oil and gas spilled during recent sabotage attacks on Iraq #39;s southern oil pipelines ignited Sunday and firefighters battled to douse the flames.",World
"Egypt, Israel in prisoner swap deal:. World News: Cairo, Dec 5 : A convicted Israeli spy will be released by Egypt in exchange for six imprisoned Egyptian students, an Arabic-language TV station reported Sunday.",World
"Mauresmo Gunning for No. 1 Again at ATP Linz. Top-seeded Amelie Mauresmo, who briefly rose to No. 1 following the US Open and says she is playing Linz this week in a late-year effort to regain the top spot, barely edged upset-minded Serb Jelena Jankovic 4-6, 6-3, 6-1 Saturday to advance to the final.",Sports
"We #39;ll hand over Hassan to killer of Bigley, warns kidnap group. THE kidnappers of British aid worker Margaret Hassan last night threatened to turn her over to the group which beheaded Ken Bigley if the British Government refuses to pull its troops out of Iraq.",World
"Hot ticket item: $1 million home. The demand for homes above $1 million -- a price point that increasingly refers to the move-up market in expensive parts of the Bay Area - - remained strong in the third quarter, though below the record-setting pace set in the second quarter.",Business
"Estimating credit score is easy. Research shows consumers know very little about their credit score, yet that tally goes a long way to determining credit eligibility, the rate someone gets on loans and much more.",Business
"Angels sign Cuban prospect Kendry Morales. ANAHEIM, Calif. - Highly touted Cuban prospect Kendry Morales has reached agreement with the Anaheim Angels on a six-year contract.",Sports
Steroid Scandal Deepens. Published reports say Barry Bonds has testified that he used a clear substance and a cream given to him by a trainer who was indicted in a steroid-distribution ring.,Sports
"Huskies line up to score. One line did most of the work as the Northeastern men's hockey team defeated Merrimack, 5-1, in a Hockey East contest last night in North Andover.",Sports
"Smithfield quarterly profits beat outlook. SMITHFIELD, Va. Meat processor Smithfield Foods says its income more than doubled in the most recent quarter. The company cites improved profitability in the hog production segment, combined with strong results",Business
"AMD presents more troubles for Intel. If canceling the Pentium-4 4GHz processor was not enough, AMD has come up with fresher set of problems for Intel. Chipmaker Advanced Micro Devices renewed the claims of being the maker of the fastest PC Microprocessors",Sci_Tech
"Sharapova, Mauresmo Roll While Serena Struggles at WTA &lt;b&gt;...&lt;/b&gt;. It can #39;t be easy for former No. 1 Serena Williams, struggling to get back into tennis shape, and seeing countrywoman Lindsay Davenport battering 0-and-1 an opponent that the younger Williams sister barely edges 7-6(3), 7-5.",Sports
"IETF Shuts MARID Down. With Sender ID going nowhere fast, Internet Engineering Task Force (IETF) officials Wednesday shut down the working group charged with finding a standard for e-mail authentication.",Sci_Tech
"Equatorial Guinea Wants Thatcher Extradited --Lawyer. MALABO, Equatorial Guinea (Reuters) - Equatorial Guinea wants Mark Thatcher, son of former British Prime Minister Margaret Thatcher, extradited from South Africa after his arrest on suspicion of involvement in a coup attempt, one of the country's lawyers said Thursday.",World
"N.Korea Envoy Doubts Bush Policy Will Change-Paper (Reuters). Reuters - The deputy chief of North Korea's mission at the United Nations doubts newly re-elected President Bush will change his policy toward Pyongyang, a South Korean newspaper reported on Friday.",World
"ZigBee in danger of falling apart. The domination of the 802.16 process by a handful of vendors is often criticized, but at least it has resulted in a measure of unity that is looking increasingly enviable as the other key IEEE wireless efforts fall prey to dangerous fragmentation, which",Sci_Tech
"Flip Open That Cellphone: It's IM on the Move. Although it grew up on desktop PCs, instant-messaging software has gone mobile and it looks more and more as if it has outgrown its roots in teenage chatter.",Sci_Tech
"Bombings at Two Buenos Aires Banks Kill 1 (AP). AP - Homemade bombs exploded in two Buenos Aires banks before they opened Wednesday, killing a security guard, police said.",World
Cards Look for First Win in World Series (AP). AP - The St. Louis Cardinals are 6-0 at Busch Stadium this postseason and are looking for some hometown cheering to help carry them to their first victory against the red-hot Boston Red Sox in Game 3 of the World Series on Tuesday.,Sports
Capcom undecided on Resident Evil cross-platform strategy. The news of Resident Evil 4 #39;s conversion to the PS2 threw up more questions than answers this morning; most obviously whether the end of its GameCube exclusivity deal would open the floodgates to the brand making a belated appearance on a slew of other,Sci_Tech
Bills 38 Seahawks 9. SEATTLE Willis McGahee had 116 yards rushing and four touchdowns as Buffalo skipped past Seattle 38-to-9. Drew Bledsoe offset his three interceptions by completing two-thirds of his passes for 275 yards and a touchdown.,Sports
"Shaq and Kobe eager to show who is the better team leader (AFP). AFP - Unable to set aside their differences in Los Angeles, Kobe Bryant and Shaquille O'Neal will now be facing new challenges with teams on either side of the continent.",Sports
"Cracker Barrel Settling Discrimination Suits. The country-cooking restaurant chain has agreed to pay $8.7 million over allegations that it segregated black customers, subjected them to racial slurs and gave black workers inferior jobs.",Business
"Dutch Arrest Saddam's Suspected Nerve Gas Supplier (Reuters). Reuters - Police have arrested a Dutch national suspected of supplying thousands of tons of ingredients for mustard gas and nerve gas to Iraq under toppled leader Saddam Hussein, prosecutors said Tuesday.",World
"Typhoon Aere menaces Taiwan. TAIPEI, Taiwan -- A strong typhoon lashed northern Taiwan on Tuesday, dumping heavy rain, grounding some flights and closing financial markets, schools and businesses across parts of the island.",World
"Iraq Turns Over Decapitated Corpse to U.S.. BAGHDAD, Iraq - Iraqi officials recovered a decapitated corpse in western Baghdad on Wednesday and turned it over to the United States, which was investigating if it was the body of kidnapped American Jack Hensley - purportedly slain the day before by al-Qaida-linked militants. The discovery came as the U.S...",World
"Signs of progress amid turmoil in Iraq. US military pressure against insurgents, coupled with Iraqi government efforts to negotiate, may be gaining traction.",World
Update 1: Official Threatens BofA on State Funds. The state treasurer has threatened to withdraw some state funds from Bank of America because of job cuts and other moves following its acquisition of Fleet Boston Financial Corp.,Business
"Skin Trade Threatens World's Few Surviving Tigers (Reuters). Reuters - The world's tiger population has plummeted by 95 percent from the start of the 20th century to as few as 5,000 now and is further threatened by the lucrative trade in their skins, officials told a forum Friday.",Sci_Tech
OPEC plans to discuss raising its output ceiling. VIENNA OPEC oil ministers are meeting on Wednesday in Vienna to consider changes to the group #39;s formal output ceiling even as crude prices remain high despite the cartel #39;s efforts to lower them.,Business
"So Long, Long Distance (The Motley Fool). The Motley Fool - The Olympic Games are now history, but not AT amp;T's (NYSE: T - News) #36;25 million ad campaign to redefine its image. After years of getting clobbered by the regional Bell companies such as BellSouth (NYSE: BLS - News), Verizon (NYSE: VZ - News), Sprint (NYSE: FON - News), and MCI (Nasdaq: MCIP - News), the company has turned its business focus from traditional phone service to networking.",Sci_Tech
"Hollywood Hot To Sue P2P Pirates. Warning that film piracy represents an enormous threat to the movie industry, the Motion Picture Association of America announced that it plans to sue people for trading illegal digital copies of movies over the Internet.",Sci_Tech
"U.S. Open: American Agony as Roddick, Agassi Go Out. NEW YORK (Reuters) - Sweden's Joachim Johannson left Andy Roddick shellshocked after beating the defending champion in five sets on Thursday to reach the U.S. Open semi-finals.",Sports
"Natural Gas Seems Headed the Way of Oil: More Demand, Less Supply, Higher Cost. At a time when the nation is chafing at its dependence on foreign oil, it is becoming clear that the United States may be headed for the same situation with natural gas.",Business
"This Hurricanes and insurance in Florida. People who own something valuable, like a house, want to protect themselves against financial loss. Natural disasters like fire, storms or flooding can damage or destroy valuable possessions.",Business
"TruSecure, Betrusted formalize merger plans. com September 21, 2004, 8:12 AM PT. Most IT Managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies.",Sci_Tech
"This Date in Baseball for Oct. 5 (AP). AP - 1941 #151; Brooklyn catcher Mickey Owen dropped a third strike on Tommy Henrich of what would have been the last out of a Dodgers victory against the New York Yankees. Given the second chance, the Yankees scored four runs for a 7-4 victory and a 3-1 lead in the World Series, which they ended up winning.",Sports
Annika Sorenstam Having a Vijay-Like Year (AP). AP - Annika Sorenstam competed against the men last year at Colonial. Now she is being compared with them.,Sports
Greek Athlete Tests Positive for Drugs. ATHENS (Reuters) - Greek pride was dealt another blow on Friday when one of their athletes failed a drugs test at the Olympics just 48 hours after its two top sprinters pulled out of the Games in a doping scandal.,Sports
"Board rules options be counted as expenses. The nation #39;s accounting rule maker decided yesterday that companies will have to begin deducting the value of stock options from their profits next year, reining",Business
"Israel trade unions call general strike for Tuesday. JERUSALEM: Israel #39;s Histadrut trade union confederation has called a general strike for Tuesday which is expected to paralyze banks in addition to the entire public sector, army radio reported.",World
"Israel welcomes Rice nomination; Palestinians wary. Israel on Tuesday warmly welcomed the naming of Condoleezza Rice as America #39;s top diplomat, but Palestinians were wary, saying the new Bush administration must put more energy into the quest for Middle East peace.",World
"Stocks Up on Sears Deal, But Gains Lag. NEW YORK (Reuters) - Stocks rose on Wednesday after news of an $11.5 billion retailing deal and solid earnings from computer maker Hewlett-Packard Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HPQ.N target=/stocks/quickinfo/fullquote""&gt;HPQ.N&lt;/A&gt;, but a rise in oil prices caused stocks to trim gains.",Business
PeopleSoft v. Oracle: Game Over? (washingtonpost.com). washingtonpost.com - Talk about a great day for Oracle Corp. founder Larry Ellison.,Sci_Tech
Ravens #39; Ogden signs long-term deal. All-Pro left tackle Jonathan Ogden signed a new seven-year contract Thursday with the Baltimore Ravens. The deal should allow the seven-time Pro Bowler to finish his career with the Ravens.,Sports
"Annan Sees Hope for Great Lakes Peace. DAR ES SALAAM (Reuters) - U.N Secretary General Kofi Annan urged leaders of Africa's resource-rich but blood-soaked Great Lakes region on Friday to implement a peace plan that could herald a ""new era"" for millions of Africans.",World
"Netscape browser update released. SAN FRANCISCO - After being written off by industry observers last year, America Online Inc.'s browser unit showed signs of life Tuesday as it released an update to its Netscape Web browser.",Sci_Tech
Ask Jeeves Enters Desktop Search Wars. The same week Microsoft released a beta version of its desktop search the butler Jeeves has released a beta of their own. The software is for Windows based pcs only and will allow a user to search their,Sci_Tech
McLeish hails duo at heart of Gers #39; derby resurgence. RANGERS manager Alex McLeish has hailed Alex Rae and Dado Prso as the pillars of strength who have helped turn around the clubs derby-day fortunes.,Sports
"Hewitt Wins Long Island, Sends U.S. Open Warning. COMMACK, New York (Reuters) - Former world number one Lleyton Hewitt hammered out a warning to his rivals for next week's U.S. Open as he demolished Peru's Luis Horna 6-3, 6-1, to win the Long Island Cup on Sunday.",Sports
Ecclestone shrugs off challenge. London - Formula One supremo Bernie Ecclestone has shrugged off a High Court ruling that challenged the businessman #39;s control of the firm behind Grand Prix racing.,Sports
"Sony #39;s PlayStation Portable goes on sale. TOKYO - Sony Computer Entertainment Inc entered the handheld video game market Sunday with the sale of its new PlayStation Portable, pitting it against competitors ahead of the holiday sales period.",Sci_Tech
"Ground share meeting on Merseyside. LONDON, England -- One of the fiercest rivalries in world football could be set to one side under possible plans for Premier League Liverpool and Everton to share a ground.",Sports
"Mr Palestine is dead. Throughout last week, the name of Yasser Arafat dominated the news of the world. Arafat was the 75-year-old Palestinian leader who had ruled 40 years.",World
"Retail Sales Drop 0.3 Percent in August. Shoppers turned tightfisted in August, dropping sales at the nation's retailers by 0.3 percent, providing fresh evidence of an erratic pace of consumer spending in recent months.",Business
Long-necked hunter found in China. The remains of a 230-million-old marine reptile with fangs and a long neck have been unearthed in southeast China. The creature #39;s 1.7m-long neck was almost twice as long as its trunk which measured less than one metre in length.,Sci_Tech
NBA throws the record book at brawlers. The look on NBA Commissioner David Stern #39;s face mirrored his last name Sunday night as he walked briskly into the Madison Square Garden rotunda to lay down his version of the law,Sports
"Mutual Funds Quarterly. Everywhere they look, uncertainty looms - from the Iraq war to the choice of president to the nation #39;s slow-motion recovery. The cautious outlook has led to cautious action, which could be seen in the fairly",Business
"Start Spreading the News, New York Loses to Red Sox. NEW YORK (Reuters) - If New Yorkers were not already aware their beloved Yankees had completed the worst post-season collapse in Major League history, their media quickly reminded them on Thursday.",Sports
"Mortgage Applications Fell Last Week--MBA (Reuters). Reuters - Applications for U.S. home mortgages declined last week as refinancing activity fell and mortgage rates were little changed, an industry group said on Wednesday.",Business
"Humans Well-Suited for Running. It may be hard to believe in these days of driving the SUV to the corner store, but people are actually pretty fast on their feet, and endurance running may have played an important role in human evolution.",Sci_Tech
"Cal-USC notes: Sartz #39;s strength is his versatility. Bee Staff Writer. LOS ANGELES - Dallas Sartz is so good, he #39;s liable to line up all over the field today against Cal. The USC junior from Granite Bay High School is a starting strong-side linebacker for the top-ranked Trojans.",Sports
"Golf: Ryder rookie praise. The Europeans head Stateside tomorrow for the 35th transatlantic golfing showpiece at Oakland Hills, Michigan. And the pressure is on for Donald, who travels as one of captain Bernhard Langer #39;s two wildcard choices.",Sports
"Prince Charles: Terrorism Has Unified Us. The British Embassy in Istanbul, which was damaged in the terrorist attacks killing 16 people on November 20, 2003 was re-opened for service by Crown Prince Charles yesterday.",World
"British hostage in Iraq dead: Report. Ken Bigley, a British hostage kidnapped in Baghdad 22 days ago, has been killed, Sky News television reported on Friday, quoting sources in Prime Minister Tony Blair #39;s office.",World
"Cubs crumble, lose in 12th. CHICAGO - One strike from an important victory, the Chicago Cubs ended up with another agonizing defeat that damaged their drive to the playoffs.",Sports
News: U.S. tackles Emergency Alert System insecurity. The FCC acknowledges that the government-mandated network that lets officials interrupt radio and television broadcasts in an emergency is vulnerable to electronic tampering.,Sci_Tech
"US Consumer Confidence Tumbles in August (Reuters). Reuters - U.S. consumer confidence fell sharply in August, breaking four straight months of gains, as a slowdown in job creation and rising oil prices weighed on sentiment.",Business
Former UConn Aide Pleads in Sex Case (AP). AP - The Connecticut assistant men's basketball coach who resigned after being arrested in a prostitution sting agreed Monday to perform 10 days of community service and undergo counseling.,Sports
"Putin says Russian oil companies are increasing production. Russian President Vladimir Putin told President Bush on Monday that Russian oil companies are increasing oil production and exports and will continue to do so, the White House said.",Business
"Desktop Search Tool Ups the Ante, Says Microsoft (NewsFactor). NewsFactor - Microsoft (Nasdaq: MSFT) launched its beta version of a new tool that allows users to search from many places on the desktop -- such as Windows, Outlook and Explorer. The MSN Toolbar Suite takes advantage of Microsoft's dominant Windows operating system to provide an ever present search tool to mine for data on a computer's hard drive or information from the Web.",Sci_Tech
"Intel lowers quarterly forecast. Intel Corp., the world #39;s biggest maker of semiconductors, reduced its third-quarter revenue forecast Thursday, blaming lower-than-expected demand for flash memory and PC chips.",Business
"New ISS crew ready for launch. BAIKONUR, Kazakhstan: A Russian-US crew will blast off from here on Thursday bound for the orbiting international space station on a six-month mission to conduct a series of scientific experiments.",Sci_Tech
"Sony-led group finalizes deal to purchase MGM. Sony Corp. and a group of investors reached a final agreement to buy Metro-Goldwyn-Mayer Inc. for US $12 a share, or about US $2.9 billion, to gain control of one of the world #39;s largest film libraries.",Business
"Report Faults Military Technology in Iraq War. WASHINGTON (Reuters) - Front-line U.S. troops often lacked access to surveillance and intelligence data during the invasion of Iraq because of computer glitches, Technology Review magazine reported on Tuesday, citing a report by Rand Corp.",Sci_Tech
"3 Jockey for Power of House's Purse Strings (Los Angeles Times). Los Angeles Times - WASHINGTON #8212; In his campaign to become chairman of the House Appropriations Committee, Rep. Jerry Lewis (R-Redlands) recently gave a group of his most conservative colleagues a flier showing a bloated Uncle Sam. The caption: ""Uncle needs a diet.""",World
"Nine killed, 10 injured in blast in northern India. At least nine workers were killed and 10 others injured Thursday in an explosion believed to have been triggered by some explosive materials brought as scrap in a steel factory in Uttar Pradesh state in northern India.",World
"Baseball: Cardinals try to foil Red Sox dream run in World Series. BOSTON : Baseball fans should forgive the St. Louis Cardinals for acting as the party poopers for the Boston Red Sox, who will try to snap an 86-year title drought by winning the 101st World Series.",Sports
"Canadians get iTunes on the cheap. Although Canadians had to wait awhile to get access to the iTunes Music Store, they are getting a comparative bargain. Apple Computer, which opened the virtual doors on the Canadian store late Wednesday, is",Sci_Tech
"Penguin Tags Are a Drag -- Can Rubber Improve Them?. Hoping to monitor penguins unobtrusively, scientists are testing a tag made of silicone rubber. Stainless steel tags used currently can impede the birds' ability to hunt.",Sci_Tech
Stocks poised to drop. US stock futures pointed to a sharply lower start Friday as Intel Corp. #39;s disappointing third-quarter revenue and margin forecast sent chip stocks tumbling overseas.,Business
"Rice, No. 5 Texas will run right at each other. AUSTIN Texas coach Mack Brown has been looking for ways to keep his team focused on the present. UT will face Oklahoma on October ninth in Dallas.",Sports
Techs Lead as Tokyo Stocks Move Higher. TOKYO (Reuters) - Tokyo's Nikkei average rose 0.69 percent by mid-morning on Tuesday as another jump in U.S. technology shares encouraged investors to step up buying in local counterparts such as Advantest Corp.,Business
"Iraq seeks tighter borders. SHARM EL SHEIKH, Egypt -- Iraqi officials rejected Arab criticism of US actions in their country, as an international conference on Iraq #39;s future opened Monday.",World
"All-Star Game canceled. The NHL yesterday canceled the 2005 All-Star Game in Atlanta, an aggressive step toward canceling the 2004-05 season. The move was made 49 days into this year #39;s lockout, which is a bit of a surprise.",Sports
"National Foods Says Shares Worth as Much as A $6.65 (Update2). National Foods Ltd., Australia #39;s biggest fresh milk producer, said its shares are worth as much as 22 percent more than Fonterra Cooperative Group Ltd.",Business
Mailblocks Finds Its Messages Blocked. Challenge/response e-mails accidentally marked as spam by AOL and EarthLink.,Sci_Tech
"Federal Regulators Find Problems at 4 Big Auditors. The new regulatory body for the auditing industry said that its inspections of the Big Four accounting firms had found ""significant audit and accounting issues.""",Business
"Northwestern Medical cites performance boost from Concord software. Concord management software has helped uncover a range of problems at Northwestern medical group, which is now seeing improved system performance.",Sci_Tech
"Too much auditing, not enough auditors (SiliconValley.com). SiliconValley.com - Two weeks ago Monday was a lousy day for Julianne Biagini, chief financial officer of a Sunnyvale wireless company.",Sci_Tech
Germany in EU dock over Volkswagen law. The European Commission has begun legal action against Germany over the so-called quot;Volkswagen law quot; which protects the carmaker from hostile takeovers.,World
"Venezuela Raises Taxes on Orinoco Deals. &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Pascal Fletcher&lt;/p&gt;&lt;p&gt; CARACAS, Venezuela (Reuters) - Venezuela on Sunday slappedhigher taxes on foreign oil companies operating in its hugeOrinoco heavy crude belt in what President Hugo Chavez called adrive to tighten sovereign control over petroleum resources.&lt;/p&gt;",World
"NASA Says Repairs Have Lessened Worries About Shortages. As a new crew prepares to lift off tomorrow for the international space station, NASA officials say they are less worried than they were two weeks ago about problems with its oxygen generator and growing shortages of food and spare parts.",Sci_Tech
"Amazon, Microsoft team for spam suits. IT industry leaders Amazon.com and Microsoft said Tuesday that they have joined forces to file several lawsuits targeting individuals accused of carrying out Internet crimes such as spamming, phishing and e-mail address spoofing.",Business
"Swift Spacecraft Scans Big Bang Births. named Swift for its fast pivoting and pointing -- launched this weekend will detect and analyze gamma ray bursts, which astronomers believe represent the birth cries of black holes.",Sci_Tech
"Exchanges businesses, cash for 61.4 million shares. LOS ANGELES (CBS.MW) -- Clorox Corp. said late Wednesday it will buy back Henkel KGaA #39;s 29 percent stake in the company in exchange for several businesses and $2.",Business
